Silica content,Reactive agg. percentage,Average size of reactive agg.,w / c,Alkali content,Temperature dependent type,Temperature,Relative humidity,Area of specimen section,Length,Time,ASR expansion
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,171.5931,0.138
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,181.243,0.153
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,203.7339,0.175
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,221.5379,0.194
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,239.3419,0.212
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,252.9789,0.226
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,265.8586,0.239
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,273.0543,0.245
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,298.4125,0.253
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,319.9861,0.26
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,341.5591,0.267
13.23,1,8.4,0.45,3.7,2,38,100,10000,450,363.5107,0.274
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,7.89667,0.00837
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,13.39854,0.0152
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,18.90261,0.0238
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,22.90758,0.0317
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,31.41428,0.0454
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,36.91923,0.0547
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,41.92302,0.0626
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,47.93047,0.0745
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,52.9347,0.0828
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,56.43628,0.0875
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,63.43637,0.0943
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,67.93677,0.099
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,76.43772,0.108
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,85.43631,0.115
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,93.43432,0.122
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,105.9257,0.127
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,113.9228,0.132
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,124.915,0.136
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,136.9092,0.143
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,147.9023,0.148
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,153.4006,0.152
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,161.3951,0.155
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,173.8878,0.162
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,182.8824,0.166
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,193.8715,0.168
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,207.3577,0.169
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,219.3457,0.171
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,230.3344,0.173
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,243.3207,0.174
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,255.3095,0.177
13.23,1,8.4,0.45,3.7,2,60,100,4900,280,265.7993,0.178
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,6.88396,0.00122
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,11.91628,0.00201
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,17.10541,0.00247
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,25.12509,0.00326
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,30.00046,0.00428
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,37.23455,0.00553
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,44.15334,0.00609
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,49.81486,0.00711
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,55.00552,0.00881
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,61.45444,0.0109
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,66.48884,0.0133
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,72.15189,0.0156
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,77.34339,0.018
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,83.47951,0.0214
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,86.7837,0.0233
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,90.55957,0.0252
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,93.8297,0.0297
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,97.76912,0.0376
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,101.9154,0.0455
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,106.2679,0.0529
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,110.4134,0.0602
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,114.9735,0.0683
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,119.3262,0.0759
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,123.6791,0.0836
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,128.056,0.0928
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,132.025,0.099
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,135.1691,0.106
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,138.8087,0.112
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,142.9433,0.119
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,145.7552,0.124
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,148.8989,0.13
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,152.3718,0.135
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,155.6801,0.141
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,157.9769,0.146
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,160.1125,0.151
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,162.6345,0.154
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,164.3819,0.158
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,167.0991,0.163
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,170.5899,0.168
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,173.1142,0.174
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,175.0553,0.178
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,177.9649,0.182
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,181.0696,0.187
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,183.2037,0.191
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,188.4382,0.196
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,194.8368,0.203
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,201.4288,0.21
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,208.2135,0.216
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,213.7722,0.222
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,219.9945,0.229
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,225.1345,0.234
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,231.3563,0.24
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,237.0381,0.247
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,242.9892,0.252
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,249.7535,0.26
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,256.5164,0.267
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,262.1973,0.272
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,267.8787,0.278
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,271.6666,0.283
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,281.939,0.287
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,291.6696,0.29
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,299.5092,0.293
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,308.4292,0.296
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,318.1606,0.3
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,329.784,0.304
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,340.5963,0.308
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,351.1385,0.312
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,358.1663,0.314
13.23,1,8.4,0.6,3.7,2,38,100,10000,450,363.8429,0.317
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,2.43962,0.00232
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,5.05284,0.00554
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,7.48002,0.00902
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,11.95898,0.01385
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,16.43811,0.01882
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,20.54383,0.02325
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,24.46267,0.02727
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,28.0086,0.03116
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,31.55436,0.03492
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,35.28766,0.03961
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,38.08775,0.04324
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,41.81094,0.04772
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,45.54011,0.05201
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,49.08291,0.05616
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,51.60016,0.05911
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,54.02439,0.06212
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,56.72743,0.06474
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,59.6169,0.06755
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,61.72031,0.06961
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,64.54145,0.07164
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,66.84117,0.07412
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,68.7223,0.07578
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,70.49885,0.07728
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,72.9025,0.07938
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,75.51513,0.08164
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,77.44709,0.08347
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,79.3598,0.08504
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,81.09904,0.08679
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,82.7512,0.08835
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,84.48974,0.08954
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,86.31591,0.09135
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,87.88137,0.09304
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,89.44674,0.09467
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,91.18491,0.09554
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,93.88016,0.09779
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,95.87957,0.09923
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,97.70498,0.10042
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,101.0081,0.10255
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,103.6158,0.1043
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,106.0421,0.106
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,108.8047,0.10771
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,111.693,0.10961
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,114.3305,0.1116
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,117.2186,0.1134
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,119.7302,0.11503
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,121.9906,0.11657
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,124.2511,0.1181
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,126.5113,0.11946
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,128.5208,0.12099
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,132.5394,0.1237
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,137.9393,0.12732
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,141.9577,0.12985
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,145.7251,0.13238
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,148.6137,0.13454
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,153.8879,0.13798
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,158.2833,0.14096
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,162.0507,0.14349
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,165.6922,0.14575
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,169.3342,0.14828
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,174.6446,0.15174
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,177.2839,0.15357
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,179.8381,0.15541
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,182.4769,0.15694
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,185.1998,0.15762
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,188.2633,0.1586
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,190.901,0.15915
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,193.4539,0.15988
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,196.4323,0.16086
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,199.4958,0.16184
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,202.1339,0.1627
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,207.1543,0.16399
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,210.0476,0.16491
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,213.7919,0.16613
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,217.1956,0.16699
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,221.025,0.16822
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,225.1944,0.16926
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,228.7687,0.17055
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,231.8321,0.1714
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,235.0659,0.17257
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,238.3847,0.17361
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,241.9201,0.17463
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,245.5812,0.17568
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,249.1508,0.17674
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,252.0799,0.17772
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,255.1916,0.17845
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,258.4869,0.17957
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,261.7817,0.18043
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,264.8938,0.18141
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,267.7313,0.18234
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,271.3925,0.18346
13.23,1,8.4,0.6,3.7,2,60,100,4900,280,273.4062,0.18405
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,13.71617,0.00259
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,28.02011,0.01534
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,41.74535,0.02301
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,56.61074,0.02878
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,70.33508,0.03582
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,85.20137,0.04223
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,98.91845,0.04418
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,112.075,0.05376
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,126.3617,0.05445
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,140.0824,0.05894
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,156.0861,0.06154
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,168.0943,0.0673
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,177.2445,0.07242
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,232.1128,0.08025
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,267.5534,0.08863
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,288.7063,0.0957
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,309.2869,0.10213
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,336.7392,0.11874
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,385.3309,0.13289
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,434.5021,0.15276
6.9,0.3,2.2,0.6,6.2,2,60,100,400,160,530.5471,0.18424
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,14.87083,0.01085
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,28.02192,0.01661
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,41.74172,0.02047
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,56.03296,0.02434
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,69.17589,0.02439
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,84.04037,0.02952
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,98.8994,0.03085
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,112.0496,0.03598
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,125.7676,0.03857
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,140.0552,0.03989
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,156.634,0.04504
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,169.2082,0.04699
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,178.3574,0.05147
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,232.648,0.05485
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,266.9439,0.06197
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,288.095,0.06776
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,309.2407,0.06975
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,337.2572,0.08128
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,385.2701,0.09035
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,434.4377,0.10768
6.9,0.4,1.66,0.6,6.2,2,60,100,400,160,531.0596,0.14297
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,14.28488,0.00069
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,28.57793,0.00582
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,43.43244,0.00397
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,56.00665,0.00592
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,69.72464,0.00852
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,83.43628,0.00666
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,97.7257,0.00926
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,112.5893,0.01376
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,126.3054,0.01508
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,140.5958,0.01831
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,154.8843,0.02027
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,168.6014,0.02223
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,177.1747,0.02353
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,231.4706,0.03072
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,267.4754,0.03403
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,288.0496,0.03601
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,309.199,0.04054
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,337.2055,0.04509
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,384.6461,0.05352
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,434.9475,0.06451
6.9,0.5,1.34,0.6,6.2,2,60,100,400,160,529.8378,0.08773
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,13.71708,0.00322
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,28.00741,0.00645
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,41.72449,0.00841
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,56.00756,0.00656
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,71.43984,0.00916
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,84.01043,0.00857
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,98.29895,0.01053
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,112.016,0.01249
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,126.8787,0.01635
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,139.4493,0.01577
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,156.5968,0.01901
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,168.5968,0.01905
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,178.3139,0.02099
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,231.4552,0.01993
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,266.8949,0.02768
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,288.6138,0.03094
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,308.6139,0.03101
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,336.6204,0.03556
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,385.7762,0.04464
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,434.3507,0.04673
6.9,0.6,1.12,0.6,6.2,2,60,100,400,160,531.514,0.06107
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,14.85722,0.00132
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,27.43235,0.00391
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,41.72268,0.00714
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,56.5799,0.0072
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,72.00946,0.00789
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,84.00953,0.00794
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,98.29623,0.00862
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,111.4446,0.01248
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,126.3027,0.01318
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,139.4457,0.01323
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,157.1637,0.01583
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,169.1646,0.01651
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,177.7388,0.01845
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,233.165,0.01676
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,268.0314,0.02324
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,288.6057,0.02522
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,309.7495,0.02594
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,335.4712,0.03112
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,385.1894,0.03384
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,434.9058,0.0353
6.9,0.7,0.97,0.6,6.2,2,60,100,400,160,530.3457,0.04329
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,27.77534,0.15383
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,41.90489,0.20276
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,56.00492,0.2307
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,70.09065,0.24847
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,84.17817,0.26751
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,98.25674,0.2802
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,112.3282,0.28779
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,125.8345,0.29348
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,140.4692,0.30171
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,155.6619,0.30676
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,167.4792,0.31118
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,176.4825,0.31434
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,232.1771,0.32437
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,267.6199,0.33128
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,288.4333,0.33377
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,308.6852,0.3369
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,337.3779,0.34318
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,385.7494,0.34497
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,434.6949,0.35502
6.9,0.3,2.2,0.6,9.9,2,60,100,400,160,530.887,0.36686
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,13.58589,0.06229
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,27.17536,0.12712
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,41.84051,0.15697
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,55.36649,0.17665
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,69.45401,0.19569
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,83.53348,0.20901
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,98.73691,0.22169
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,112.245,0.22865
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,126.8806,0.23752
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,140.387,0.24321
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,156.1448,0.25016
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,168.5235,0.25395
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,178.0902,0.25774
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,232.6591,0.26714
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,267.5421,0.27595
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,287.2316,0.27908
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,309.1725,0.28348
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,337.3037,0.2904
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,385.6707,0.289
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,435.1822,0.3016
6.9,0.4,1.66,0.6,9.9,2,60,100,400,160,531.3752,0.31407
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,14.14385,0.05911
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,26.58074,0.10423
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,41.79938,0.12772
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,56.44217,0.14167
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,69.96368,0.15817
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,84.04047,0.16958
